"logFC","AveExpr","t","P.Value","adj.P.Val","B","meanDiff","qval","logQ","signif"
0.417968136883418,0.0301098212201959,4.7645678770813,3.89016040785398e-06,3.89016040785398e-06,4.09004556232906,0.534892118147008,0.000308032640137163,3.51140326180996,"pos"
0.495694690479548,0.0243509500421935,4.76347421535382,3.90892839969654e-06,3.90892839969654e-06,4.08561611834835,0.432587465455434,0.000308032640137163,3.51140326180996,"pos"
0.456492850628226,0.0309518466153934,4.74915013225957,4.16296478024543e-06,4.16296478024543e-06,4.02767395543137,0.549850451638156,0.000318402729604171,3.49702321779697,"pos"
-0.423807291137937,-0.0210066788327756,-4.69437533601104,5.28972727638139e-06,5.28972727638139e-06,3.80734152820292,-0.373177471029305,0.00036286620460527,3.44025347775397,"neg"
-0.435124518440942,-0.0168839708653821,-4.69179610189222,5.3494711949406e-06,5.3494711949406e-06,3.7970150330834,-0.29993877654973,0.00036286620460527,3.44025347775397,"neg"
0.468019774008172,0.0243555340373028,4.68368037056193,5.54173924618501e-06,5.54173924618501e-06,3.76455059636661,0.43266889878032,0.00036286620460527,3.44025347775397,"pos"
-0.410087489687538,-0.0219489818503854,-4.68209932610347,5.57996395648139e-06,5.57996395648139e-06,3.75823117296228,-0.389917206989193,0.00036286620460527,3.44025347775397,"neg"
0.48481492813927,0.0195282777512271,4.68207638223608,5.58052053644511e-06,5.58052053644511e-06,3.75813947861424,0.346914110639421,0.00036286620460527,3.44025347775397,"pos"
0.404432108282333,0.0174260742329673,4.67993924966361,5.63259943651265e-06,5.63259943651265e-06,3.74960002586413,0.309569083432714,0.00036286620460527,3.44025347775397,"pos"
0.566620759208445,0.0235774713044485,4.67513325590232,5.75143393156224e-06,5.75143393156224e-06,3.73040746560202,0.418846843173127,0.00036286620460527,3.44025347775397,"pos"
0.456486813674941,0.0111056531487401,4.66926543205338,5.89980651264186e-06,5.89980651264186e-06,3.70699518889492,0.197288661818792,0.00036286620460527,3.44025347775397,"pos"
0.66863730597276,0.0319791618312732,4.66537729057824,6.00014872382212e-06,6.00014872382212e-06,3.69149425426434,0.568100404296727,0.00036286620460527,3.44025347775397,"pos"
-0.38057819710323,-0.0165935646328924,-4.64119201611139,6.66229086103409e-06,6.66229086103409e-06,3.59529889983221,-0.294779795243145,0.000393752999564793,3.40477612478463,"neg"
-0.385198688792451,-0.0171568316510006,-4.63406995525578,6.87035390861846e-06,6.87035390861846e-06,3.5670452591229,-0.304786068153069,0.00039702655739682,3.4011804419897,"neg"
0.66008935504696,0.0186596723940854,4.6276728141579,7.06257080145203e-06,7.06257080145203e-06,3.54169613680095,0.331483591941988,0.000398186459539755,3.39991351238282,"pos"
0.420937397577473,0.0209772594064209,4.61946210690564,7.31689145593083e-06,7.31689145593083e-06,3.50920050511974,0.372654843572894,0.000398186459539755,3.39991351238282,"pos"
0.405299504104328,0.018857051076362,4.61842023709542,7.34978715538473e-06,7.34978715538473e-06,3.50508028978545,0.334989966180075,0.000398186459539755,3.39991351238282,"pos"
0.395996211217412,0.0209717271376312,4.60815714059036,7.6815453796803e-06,7.6815453796803e-06,3.46453212838456,0.37255656444497,0.000407666930238014,3.38969451689627,"pos"
-0.398692964530295,-0.0180640554974191,-4.57284239248315,8.93701377229352e-06,8.93701377229352e-06,3.32554557403581,-0.320902632954153,0.000464809917036959,3.33272461454956,"neg"
0.720091201622105,0.0244772426810656,4.56419618933295,9.27328634244772e-06,9.27328634244772e-06,3.29164440469901,0.434831017040075,0.000472842447582491,3.32528354328719,"pos"
0.37452706803706,0.0159981685917639,4.50054316174653,1.21523314681774e-05,1.21523314681774e-05,3.04361499682599,0.284202759688981,0.000591064161963418,3.22836537246193,"pos"
-0.377281034903172,-0.0193594591309533,-4.49962470241018,1.21995921702908e-05,1.21995921702908e-05,3.04005619010389,-0.343915097502799,0.000591064161963418,3.22836537246193,"neg"
0.42119982439157,0.0214281496121664,4.49607634297402,1.23838453141469e-05,1.23838453141469e-05,3.02631253645653,0.380664775463187,0.000591064161963418,3.22836537246193,"pos"
-0.374734924070606,-0.017048357063359,-4.49384671310387,1.2500988465123e-05,1.2500988465123e-05,3.0176810129285,-0.302859049007909,0.000591064161963418,3.22836537246193,"neg"
-0.379966356235583,-0.014997747255671,-4.47419046377521,1.35808885844061e-05,1.35808885844061e-05,2.94173232989792,-0.266430568894862,0.000620223817469257,3.2074515602579,"neg"
0.378714087923293,0.0134594558435331,4.47394855458587,1.35947220548063e-05,1.35947220548063e-05,2.94079926800908,0.239103274396878,0.000620223817469257,3.2074515602579,"pos"
0.453748221723947,0.0211084345728781,4.46295514240969,1.42378778392254e-05,1.42378778392254e-05,2.89843893750876,0.374985131824063,0.000638366710534588,3.19492976859982,"pos"
0.531068867540498,0.0164351140567842,4.44566440355033,1.53090322229594e-05,1.53090322229594e-05,2.83198033167894,0.291964967361678,0.000674759003396148,3.17085131188567,"pos"
0.420475554576948,0.0174572683867745,4.43292119604754,1.61476211225035e-05,1.61476211225035e-05,2.78313146919137,0.310123238400337,0.000699858534547996,3.15498973694874,"pos"
0.438378409402588,0.0225495836317668,4.41756051334548,1.7217215012434e-05,1.7217215012434e-05,2.72439693080731,0.400586720987853,0.000733983049746069,3.13431396935743,"pos"
-0.372460760805967,-0.0135846371319163,-4.39748787351095,1.87178723320319e-05,1.87178723320319e-05,2.64788968157097,-0.241327083166983,0.000785086941775661,3.10508224613038,"neg"
-0.386672589683861,-0.0194914880817623,-4.37908381630608,2.02035677816322e-05,2.02035677816322e-05,2.57798622959905,-0.346260552981891,0.000833950900821283,3.07885951786356,"neg"
0.336770789137213,0.019398778034507,4.33614577230964,2.41228111958985e-05,2.41228111958985e-05,2.41580740139037,0.344613586260066,0.000980168872360152,3.00869909367901,"pos"
-0.350592280182747,-0.0163467615544971,-4.30598757046774,2.73011299793e-05,2.73011299793e-05,2.30266468207206,-0.290395411144598,0.00109224541062239,2.9616797714255,"neg"
-0.361524619148403,-0.0180389321167597,-4.28978591514634,2.91705844085563e-05,2.91705844085563e-05,2.24214409135178,-0.320456323485961,0.00114935491404871,2.9395458430157,"neg"
0.345363456491956,0.0161799909719702,4.278574507491,3.05354076672361e-05,3.05354076672361e-05,2.20037194625658,0.287432780796182,0.00117492422347449,2.92999014223319,"pos"
0.415638221215992,0.015587345485893,4.27706996943394,3.07231547158032e-05,3.07231547158032e-05,2.19477295365664,0.276904608043502,0.00117492422347449,2.92999014223319,"pos"
0.618566138330795,0.018699689140867,4.25124770527488,3.41231083242968e-05,3.41231083242968e-05,2.09892574112991,0.332194477678908,0.00128603401809439,2.89074754332838,"pos"
-0.366101657388287,-0.0186899702699561,-4.23787985676794,3.60219384803094e-05,3.60219384803094e-05,2.04949126444373,-0.332021824795701,0.00132924605221044,2.87639462084321,"neg"
-0.42755757925334,-0.0151621496096967,-4.23312137288,3.67219545169685e-05,3.67219545169685e-05,2.0319247500645,-0.269351128360499,0.00132924605221044,2.87639462084321,"neg"
-0.305451907685267,-0.0126862261231105,-4.23257510822284,3.68031433270274e-05,3.68031433270274e-05,2.02990917146508,-0.225367075834075,0.00132924605221044,2.87639462084321,"neg"
-0.343109031112686,-0.0152808753825477,-4.21514411318767,3.94859460205988e-05,3.94859460205988e-05,1.9657039442117,-0.271460256795848,0.0014066065970584,2.85182735005404,"neg"
-0.320171633384444,-0.0225384879754688,-4.18272775134603,4.49805842727967e-05,4.49805842727967e-05,1.84687414504819,-0.400389609917152,0.00156784146884199,2.80469785280454,"neg"
-0.438340691443099,-0.0207455931663173,-4.18141460067485,4.52179061361324e-05,4.52179061361324e-05,1.84207621219016,-0.368539360954574,0.00156784146884199,2.80469785280454,"neg"
0.371290835611113,0.0183712167525539,4.17288401994928,4.67890183361833e-05,4.67890183361833e-05,1.81093742976929,0.326359262310074,0.001600970405157,2.79561669618551,"pos"
0.369508524003943,0.0196102655980251,4.10598646272154,6.10517109842831e-05,6.10517109842831e-05,1.56854665914466,0.348370600623738,0.00206186429005962,2.68573992296028,"pos"
0.345989421794327,0.0159330917377251,4.08219133699116,6.70607623704597e-05,6.70607623704597e-05,1.48310391451782,0.283046688517238,0.00220938288387684,2.65572901480053,"pos"
0.44351673512804,0.0127366495525509,4.08034030071681,6.75511494589693e-05,6.75511494589693e-05,1.47647438556426,0.226262833227656,0.00220938288387684,2.65572901480053,"pos"
0.357028382330012,0.0148595862418469,4.07877483317224,6.79685507137125e-05,6.79685507137125e-05,1.47086955778839,0.263976179119874,0.00220938288387684,2.65572901480053,"pos"
-0.317252147732009,-0.0172530890524115,-4.05910509186209,7.34273121983783e-05,7.34273121983783e-05,1.4005970848427,-0.306496052578122,0.00235064239210683,2.6288134359315,"neg"
-0.348532792950765,-0.0127363703188792,-4.05670247326343,7.41220554158992e-05,7.41220554158992e-05,1.39203262684737,-0.226257872723621,0.00235064239210683,2.6288134359315,"neg"
-0.383373113479815,-0.0184256806836114,-4.05001925052973,7.60877039778543e-05,7.60877039778543e-05,1.36823137003886,-0.327326798026507,0.00236306715392221,2.62652393636025,"neg"
0.380546185141891,0.0186946996746068,4.0480409119088,7.66790360320955e-05,7.66790360320955e-05,1.36119203432725,0.332105841278298,0.00236306715392221,2.62652393636025,"pos"
0.513965918673445,0.0221509472950617,4.04605927770732,7.72757441316652e-05,7.72757441316652e-05,1.3541438171557,0.393505063712261,0.00236306715392221,2.62652393636025,"pos"
-0.376511258396361,-0.018592105189465,-4.04318648679003,7.81486629945939e-05,7.81486629945939e-05,1.34393101790382,-0.330283280424609,0.00236306715392221,2.62652393636025,"neg"
-0.314890896000786,-0.0189839693369987,-4.00557478207511,9.04804387270504e-05,9.04804387270504e-05,1.21077434112331,-0.337244631751382,0.00269409028155024,2.56958785474439,"neg"
0.312937756454631,0.0142016439014309,4.00197491079256,9.17533788345966e-05,9.17533788345966e-05,1.19808373848473,0.252288026954837,0.00269409028155024,2.56958785474439,"pos"
-0.320075209997376,-0.0159663652895694,-4.00071228607425,9.22038784030974e-05,9.22038784030974e-05,1.19363485566483,-0.283637783379409,0.00269409028155024,2.56958785474439,"neg"
-0.294054674421597,-0.0157170255742477,-3.98319221612947,9.86764920579418e-05,9.86764920579418e-05,1.13202272439706,-0.279208336671922,0.00285117684320554,2.54497584489802,"neg"
0.398962349948127,0.015384316771547,3.96453213627885,0.000106044980927666,0.000106044980927666,1.06664854277799,0.27329786264747,0.00300629412959891,2.52196853119664,"pos"
0.359047721494077,0.0156242462039711,3.96230662597851,0.000106957948740625,0.000106957948740625,1.0588686691837,0.277560138447011,0.00300629412959891,2.52196853119664,"pos"
-0.369050725879684,-0.0221384512572585,-3.95910261598147,0.000108285467632054,0.000108285467632054,1.04767456722416,-0.393283075275982,0.00300629412959891,2.52196853119664,"neg"
-0.379570413412791,-0.0137650284445918,-3.95438878230967,0.000110267080811893,0.000110267080811893,1.03121917459216,-0.244531681780386,0.00300629412959891,2.52196853119664,"neg"
0.345001148411379,0.0204334366808452,3.95141220886642,0.000111536097543286,0.000111536097543286,1.02083674211401,0.362993992800902,0.00300629412959891,2.52196853119664,"pos"
0.505143095743779,0.0173879187050453,3.94955606340614,0.000112334456168985,0.000112334456168985,1.0143657122496,0.308891261701327,0.00300629412959891,2.52196853119664,"pos"
-0.307686576525861,-0.0142701588732233,-3.94866985770853,0.000112717542021774,0.000112717542021774,1.01127705029651,-0.25350517527725,0.00300629412959891,2.52196853119664,"neg"
-0.312516170791625,-0.0134612772272381,-3.94734309771989,0.000113293392562884,0.000113293392562884,1.00665401890342,-0.239135630742702,0.00300629412959891,2.52196853119664,"neg"
-0.349451963631645,-0.0159170355345076,-3.91139957547763,0.000130001774783331,0.000130001774783331,0.881903766796118,-0.282761454789489,0.00341481396897549,2.4666329506788,"neg"
0.324714116456514,0.0140846987229832,3.90204243947979,0.000134721205597186,0.000134721205597186,0.849584071098101,0.250210530255353,0.00343419612853407,2.46417490570749,"pos"
0.32656263187341,0.0166097602662244,3.89710232006306,0.000137278039711352,0.000137278039711352,0.832546938880071,0.295067505905859,0.00343419612853407,2.46417490570749,"pos"
-0.32963716470718,-0.0186799395504729,-3.89671662651971,0.000137479589258526,0.000137479589258526,0.831217546539486,-0.331843632014281,0.00343419612853407,2.46417490570749,"neg"
-0.347827625602966,-0.0171127924509086,-3.8957509712638,0.000137985439437712,0.000137985439437712,0.82788964948199,-0.304003724716145,0.00343419612853407,2.46417490570749,"neg"
-0.337071967363395,-0.0137048112339625,-3.89378428178384,0.000139021144766068,0.000139021144766068,0.821114065228609,-0.243461940744503,0.00343419612853407,2.46417490570749,"neg"
0.358287049061395,0.0171708761946554,3.89373052984258,0.000139049555209124,0.000139049555209124,0.820928920735212,0.30503556534035,0.00343419612853407,2.46417490570749,"pos"
-0.321024782609606,-0.0143624605685223,-3.89186212505648,0.000140040529759935,0.000140040529759935,0.814494671771509,-0.255144887746694,0.00343419612853407,2.46417490570749,"neg"
-0.379168115948974,-0.0195757257771806,-3.88949719736774,0.000141304472906405,0.000141304472906405,0.806354248722729,-0.347757010865211,0.00343419612853407,2.46417490570749,"neg"
0.317241283598869,0.0129505854582854,3.86715935988632,0.000153789475575932,0.000153789475575932,0.729668802265738,0.230063341670734,0.003703017999746,2.43144417691319,"pos"
0.452238731553069,0.0153527536077103,3.86004393683853,0.000157981539620281,0.000157981539620281,0.705319489916904,0.272737152325123,0.00376905787831787,2.42376719339649,"pos"
-0.351395384264775,-0.0161925075309289,-3.84851100971797,0.000165007329531018,0.000165007329531018,0.665933281588297,-0.287655133784738,0.00384472709945177,2.41513448119633,"neg"
-0.316327331954773,-0.0140846861458173,-3.84710593560678,0.000165883273071342,0.000165883273071342,0.661141568662558,-0.250210306825689,0.00384472709945177,2.41513448119633,"neg"
-0.311000339547135,-0.0240505578638685,-3.84577702909026,0.000166715790046943,0.000166715790046943,0.656610963158927,-0.427251086758127,0.00384472709945177,2.41513448119633,"neg"
0.303529066245316,0.0163953591280933,3.84521809764125,0.000167067125249953,0.000167067125249953,0.654705806295278,0.291258732746129,0.00384472709945177,2.41513448119633,"pos"
-0.345475815866709,-0.0129542965634532,-3.8253327158376,0.000180033704844888,0.000180033704844888,0.587076734922735,-0.230129268362515,0.00410678464928797,2.38649806999222,"neg"
-0.343074249040817,-0.0165327505286122,-3.81367654221476,0.000188072000372992,0.000188072000372992,0.547572069512755,-0.293699450567116,0.00425284217426073,2.37132073393763,"neg"
0.351835236615299,0.01362336298472,3.80926661179862,0.000191200935031655,0.000191200935031655,0.532652605633196,0.242015036552082,0.00428632389340457,2.36791501486125,"pos"
-0.365394039126347,-0.015001721650115,-3.80395505283238,0.000195035092573066,0.000195035092573066,0.514702131754801,-0.266501172843221,0.00433490776826133,2.36302013836338,"neg"
-0.340511399464381,-0.011957173240358,-3.7900420177416,0.000205426526894856,0.000205426526894856,0.467783135543962,-0.212415665799294,0.00452717704620225,2.34417252103707,"neg"
-0.318027225770328,-0.0149459947413385,-3.78248260305653,0.00021129024400624,0.00021129024400624,0.44235140213997,-0.265511200699067,0.00461727185734558,2.33561455415382,"neg"
0.328907425131574,0.0169644914330436,3.77544042960041,0.000216895047662588,0.000216895047662588,0.418698434104366,0.30136920075172,0.00470025426829937,2.32787864752547,"pos"
0.44583750516055,0.0180022015365606,3.77097308980637,0.000220523224652188,0.000220523224652188,0.403713050004936,0.319803815531828,0.00473938431262187,2.32427807330445,"pos"
-0.325203274261208,-0.0142262059129345,-3.76652367992923,0.000224193895334548,0.000224193895334548,0.388802741353936,-0.252724363865059,0.00477374999370059,2.32114032919172,"neg"
-0.32977016951366,-0.0124828059894926,-3.76460601251805,0.000225793699690056,0.000225793699690056,0.382381090150731,-0.221753376989827,0.00477374999370059,2.32114032919172,"neg"
0.307409692151515,0.0137514551066581,3.75148232080202,0.000237035542065869,0.000237035542065869,0.338508454004287,0.244290555424171,0.00493083872277204,2.30707920208367,"pos"
-0.315757238607589,-0.0193256208081584,-3.7513090225937,0.000237187473682827,0.000237187473682827,0.33792998522805,-0.343313969650817,0.00493083872277204,2.30707920208367,"neg"
-0.280966567478051,-0.0122815462928369,-3.74934903936773,0.000238912229143741,0.000238912229143741,0.331389146161531,-0.218178057672742,0.00493083872277204,2.30707920208367,"neg"
-0.318749586020338,-0.0155712888546907,-3.73392978085628,0.000252900765728523,0.000252900765728523,0.280033320090052,-0.276619366712741,0.00517844521389123,2.28580061407414,"neg"
-0.287804605754947,-0.0150769790532502,-3.73009187127401,0.0002565010534047,0.0002565010534047,0.267278601609358,-0.267838098475386,0.005195900301483,2.28433919072664,"neg"
0.376424841739632,0.0164402502780344,3.72798397955996,0.000258498999328141,0.000258498999328141,0.260278080058955,0.292056210821544,0.005195900301483,2.28433919072664,"pos"
-0.280122668789442,-0.0149503679990252,-3.72667469215102,0.000259747393966049,0.000259747393966049,0.255931497242243,-0.26558889033562,0.005195900301483,2.28433919072664,"neg"
-0.325802875079321,-0.0163531891948099,-3.7226354057849,0.00026363483568381,0.00026363483568381,0.242530020187818,-0.290509596284267,0.0052005906564662,2.28394732861975,"neg"
0.345286494084069,0.0231224132606613,3.72227784742961,0.000263981589784837,0.000263981589784837,0.241344314289258,0.41076287086586,0.0052005906564662,2.28394732861975,"pos"
-0.278397455175156,-0.0180116649070831,-3.71589743045121,0.000270242169713983,0.000270242169713983,0.220202380470258,-0.319971929525832,0.00528389818591161,2.27704555928665,"neg"
-0.321953443003568,-0.0199029664619915,-3.70315127079011,0.000283171483703869,0.000283171483703869,0.178059563641952,-0.353570345383616,0.00549537938933091,2.26000231943609,"neg"
-0.308064444899442,-0.0199718522887171,-3.69548390496811,0.000291228262367241,0.000291228262367241,0.152768245666346,-0.354794081834857,0.00559770787131354,2.25198976989039,"neg"
-0.324138795297133,-0.0156196201087187,-3.6940587082761,0.000292749509369478,0.000292749509369478,0.148072062372626,-0.277477957225478,0.00559770787131354,2.25198976989039,"neg"
0.31839018271843,0.0148868472414213,3.68343351371525,0.00030432962820578,0.00030432962820578,0.113109535529095,0.264460462759371,0.00570985510542045,2.2433749123697,"pos"
0.467311840151311,0.0166525876645407,3.68279064728999,0.000305043969294829,0.000305043969294829,0.11099691974479,0.295828322040653,0.00570985510542045,2.2433749123697,"pos"
-0.31620816581646,-0.0121743810339237,-3.68264890476542,0.000305201683801987,0.000305201683801987,0.11053116158591,-0.216274298367348,0.00570985510542045,2.2433749123697,"neg"
0.290444892567146,0.0190645861736419,3.67489116597008,0.000313951970463809,0.000313951970463809,0.0850629909661595,0.338676766143523,0.00581621769320797,2.23535934678629,"pos"
-0.320452053762004,-0.010545361786019,-3.67366183025697,0.000315360142576478,0.000315360142576478,0.0810313670574736,-0.187335250551638,0.00581621769320797,2.23535934678629,"neg"
-0.302863725007644,-0.0158064716275382,-3.66690434941388,0.000323207725981946,0.000323207725981946,0.0588906839933498,-0.280797319500976,0.00591897290378223,2.22775364816209,"neg"
-0.32507516960792,-0.00832879268339318,-3.66434487238873,0.000326227933210103,0.000326227933210103,0.0505137276466145,-0.147958552375573,0.00593250441108496,2.22676193019294,"neg"
-0.279135227990081,-0.0093534503420665,-3.66026884104125,0.000331092728538359,0.000331092728538359,0.037183533924054,-0.166161294312006,0.00597915914972939,2.2233598866318,"neg"
-0.339915275757953,-0.0154114896919473,-3.65510284451468,0.000337356798795923,0.000337356798795923,0.020306959308396,-0.273780581586358,0.00605026542173361,2.2182255726755,"neg"
0.332016271969501,0.01558320185832,3.64951530532999,0.000344257801032735,0.000344257801032735,0.00207621571818262,0.276830997718387,0.00608021502164104,2.21608106200013,"pos"
0.444724533745238,0.0143530735301906,3.64817437111314,0.000345933649224286,0.000345933649224286,-0.00229536690358945,0.254978129771602,0.00608021502164104,2.21608106200013,"pos"
-0.3514995019275,-0.0220556208420103,-3.64808859886433,0.000346041105513826,0.000346041105513826,-0.0025749464230671,-0.391811617311002,0.00608021502164104,2.21608106200013,"neg"
0.308567337173124,0.0106718819565941,3.63991276612713,0.000356429640361928,0.000356429640361928,-0.029198706560801,0.189582844170092,0.0062207178909696,2.20615949342879,"pos"
-0.311390201808875,-0.014303877342731,-3.63766069783009,0.000359342457282137,0.000359342457282137,-0.0365233507838969,-0.254104173970867,0.00622974452141124,2.20552976316689,"neg"
0.530151464253034,0.0136479717157992,3.63433809194365,0.000363680916665294,0.000363680916665294,-0.0473227289773197,0.242452203421833,0.00625691309137187,2.20363987733825,"pos"
0.411191567885918,0.0092913860101456,3.63278805235242,0.000365721715301033,0.000365721715301033,-0.0523578895395804,0.165058739709581,0.00625691309137187,2.20363987733825,"pos"
0.319873006643184,0.0214002761534219,3.62730488644132,0.000373027890906381,0.000373027890906381,-0.070154674140424,0.380169611666666,0.0062900257784098,2.2013475746822,"pos"
0.310513819754136,0.0151590785922577,3.62705855724075,0.000373359325919742,0.000373359325919742,-0.0709536472615184,0.269296572638932,0.0062900257784098,2.2013475746822,"pos"
0.30859155694652,0.0199277145854146,3.62590615372455,0.000374913570779742,0.000374913570779742,-0.0746908705788529,0.354009988517365,0.0062900257784098,2.2013475746822,"pos"
0.283846390804372,0.0130264026962725,3.62339966971602,0.000378315144273023,0.000378315144273023,-0.082815835913987,0.231410212604366,0.0063064083857588,2.20021790895463,"pos"
-0.300315375532828,-0.013466282852896,-3.61651348037354,0.000387810806510503,0.000387810806510503,-0.105113152876076,-0.23922455421027,0.00642352201485997,2.19222678311418,"neg"
0.338629959345246,0.0151127447648961,3.61048615193538,0.000396306033358693,0.000396306033358693,-0.124599625976272,0.268473465823451,0.00652268731388458,2.18557344028932,"pos"
-0.298031410883128,-0.0131140010907902,-3.60729009081507,0.000400881556583072,0.000400881556583072,-0.134921233903072,-0.232966372318736,0.00652715581954118,2.18527601948433,"neg"
-0.300428138156971,-0.0117684326303584,-3.60588358219862,0.000402910861439172,0.000402910861439172,-0.139461034717484,-0.209062744374594,0.00652715581954118,2.18527601948433,"neg"
-0.285613610970436,-0.0115054314169235,-3.60505732876747,0.000404107484359445,0.000404107484359445,-0.142127231534466,-0.204390605171226,0.00652715581954118,2.18527601948433,"neg"
0.316891345805952,0.0171533659111579,3.60102168346927,0.000410000374245727,0.000410000374245727,-0.155142115583943,0.304724500304105,0.00655011527185996,2.18375105703231,"pos"
